dance.id,hive,day,year,segment,dance.found,segment start time,dancer.id,cluster.id,runs.measured,points,minX,maxX,meanX,sdX,minY,maxY,meanY,sdY,min_duration.sec,max_duration.sec,duration,sd_duration.sec,minI,maxI,meanI,sdI,minLen,maxLen,meanLen,sdLen,minD2S,maxD2S,meanD2S,sdD2S,minD2R,maxD2R,meanD2R,sdD2R,minD2P,maxD2P,meanD2P,sdD2P,minV,maxV,meanV,sdV,min_angle,max_angle,mean_angle,sd_angle,minDelta,maxDelta,meanDelta,sdDelta,skew,min_angle_corr,max_angle_corr,mean_angle_corr,segment start time,azimuth,heading.degrees,heading,flag,,,,,,,,,
204,MECHANICSBURG,6,2015,MB_050615_11_07_for_1min.avi,yes,11:07,5,5,4,8,1087.5,1150.5,1114.625,21.128,441,465.5,454,9.644,0.367,2.636,0.968,1.113,19,57,41.125,13.087,19.007,38.71,27.306,8.872,0,38.71,13.653,15.709,NA,NA,NA,NA,19.007,38.71,27.306,8.872,14.685,63.738,46.12,21.58,-156.975,-130.914,-146.447,11.617,NA,NA,NA,NA,0,176.525,202.586,187.053,11:07,116.5,303.553,5.29799930430635,1,,,,,,,,,
205,MECHANICSBURG,6,2015,MB_050615_11_12_for_1min.avi,yes,11:12,1,1,4,8,419.833,489.5,452.625,26.641,572.167,601.833,586.167,9.403,2.369,2.636,2.461,0.12,62,114,88.875,17.748,43.379,53.28,45.974,4.875,0,53.28,22.987,24.781,NA,NA,NA,NA,43.379,53.28,45.974,4.875,16.457,21.874,18.725,2.27,-169.182,177.357,87.866,171.432,NA,NA,NA,NA,0,162.918,149.457,59.966,11:12,117.9,177.866,3.10434732735223,1,,,,,,,,,
206,MECHANICSBURG,6,2015,MB_050615_11_12_for_1min.avi,yes,11:12,2,2,4,8,363.5,416.833,391.667,18.277,77.5,125.5,103.833,19.09,1.802,2.636,2.369,0.384,56,149,90.75,32.587,10.77,41.058,29.898,13.788,0,41.058,14.949,18.354,NA,NA,NA,NA,10.77,41.058,29.898,13.788,5.978,16.629,12.174,4.767,57.6,111.801,75.503,24.55,NA,NA,NA,NA,0,29.7,83.901,47.603,11:12,117.9,165.503,2.88857227192818,1,,,,,,,,,
207,MECHANICSBURG,6,2015,MB_050615_11_17_for_1min.avi,yes,11:17,1,1,4,8,913.167,989.5,957.708,23.961,410.167,474.167,451.375,23.011,0.42,0.75,0.532,0.15,40,95,65.5,25.326,19.437,39.001,29.623,8.116,0,39.001,14.812,16.702,NA,NA,NA,NA,19.437,39.001,29.623,8.116,46.277,70.429,56.08,10.309,-161.565,-149.036,-156.2,5.246,NA,NA,NA,NA,0,169.135,181.664,174.5,11:17,119.3,293.8,5.12777734235934,1,,,,,,,,,
208,MECHANICSBURG,6,2015,MB_050615_11_17_for_1min.avi,yes,11:17,2,2,4,8,457,659,562.062,68.846,136.5,247,190.125,38.999,1.62,2.22,1.958,0.272,54,184,97.25,40.07,34.234,81.465,51.136,20.827,0,81.465,25.568,30.545,NA,NA,NA,NA,34.234,81.465,51.136,20.827,15.421,43.798,26.812,12.182,-173.29,-155.659,-163.989,9.557,NA,NA,NA,NA,0,157.41,175.041,166.711,11:17,119.3,286.011,4.9918336469215,1,,,,,,,,,
209,MECHANICSBURG,6,2015,MB_050615_11_17_for_1min.avi,yes,11:17,3,3,4,8,657.5,749,704,30.978,393,438.5,418.562,14.48,1.65,1.92,1.792,0.133,24,198,66,55.595,46.811,50.596,48.563,1.56,0,50.596,24.281,25.978,NA,NA,NA,NA,46.811,50.596,48.563,1.56,25.706,29.248,27.17,1.546,-174.053,-156.337,-164.591,7.53,NA,NA,NA,NA,0,156.647,174.363,166.109,11:17,119.3,285.409,4.9813267648245,1,,,,,,,,,
210,MECHANICSBURG,6,2015,MB_050615_11_17_for_1min.avi,yes,11:17,4,4,4,8,692.833,741.5,724.75,16.559,443.167,497.833,468.25,19.279,0.27,0.48,0.368,0.09,30,139,72.125,41.205,11.333,20.87,16.854,4.311,0,20.87,8.427,9.441,NA,NA,NA,NA,11.333,20.87,16.854,4.311,41.975,50.275,45.755,3.753,-162.181,-151.928,-156.89,4.978,NA,NA,NA,NA,0,168.519,178.772,173.81,11:17,119.3,293.11,5.11573457052058,1,,,,,,,,,
211,MECHANICSBURG,6,2015,MB_050615_11_22_for_1min.avi,yes,11:22,1,1,4,8,1206.833,1274.167,1246.333,23.464,298.167,332.167,311.667,10.671,1.101,1.768,1.426,0.281,15,53,35.875,11.922,25.966,43.231,36.225,7.636,0,43.231,18.113,19.998,NA,NA,NA,NA,25.966,43.231,36.225,7.636,19.841,30.433,25.662,4.857,-29.197,-14.3,-21.632,6.237,NA,NA,NA,NA,0,-59.897,-45,-52.332,11:22,120.7,68.368,1.19324670300348,1,,,,,,,,,
212,MECHANICSBURG,6,2015,MB_050615_11_22_for_1min.avi,yes,11:22,2,2,4,8,708.833,819.5,754.167,37.182,452.833,500.833,478.583,15.565,2.336,3.136,2.653,0.341,41,144,74.625,32.863,30.361,51.021,43.817,9.284,0,51.021,21.908,24.197,NA,NA,NA,NA,30.361,51.021,43.817,9.284,12.999,18.949,16.452,2.549,-173.246,178.431,77.186,167.588,NA,NA,NA,NA,0,156.054,147.731,46.486,11:22,120.7,167.186,2.91794616323924,1,,,,,,,,,
213,MECHANICSBURG,6,2015,MB_050615_11_27_for_1min.avi,yes,11:27,1,1,4,8,232.167,266.167,250.417,13.423,359.833,395.833,377.167,18.23,3.203,3.47,3.387,0.126,76,189,116.5,44.352,38.465,44.801,41.695,3.192,0,44.801,20.847,22.385,NA,NA,NA,NA,38.465,44.801,41.695,3.192,11.085,12.942,12.315,0.868,-129.472,-115.677,-124.782,6.193,NA,NA,NA,NA,0,198.328,212.123,203.018,11:27,122.2,325.218,5.67612488675092,1,,,,,,,,,
214,MECHANICSBURG,6,2015,MB_050615_11_32_for_1min.avi,yes,11:32,1,1,4,8,756.833,1004.167,860.167,82.341,571.833,652.5,612.167,32.158,3.67,4.404,3.946,0.318,55,101,76.875,17.158,39.744,64.996,46.46,12.373,0,64.996,23.23,26.121,NA,NA,NA,NA,39.744,64.996,46.46,12.373,10.323,14.757,11.658,2.078,130.4,157.306,148.792,12.385,NA,NA,NA,NA,0,96.6,123.506,114.992,11:32,123.8,238.792,4.1677066274223,1,,,,,,,,,
215,MECHANICSBURG,6,2015,MB_050615_11_32_for_1min.avi,yes,11:32,2,2,4,8,923.833,1031.833,985.333,33.687,394.833,452.833,428.083,18.37,1.568,2.603,1.994,0.465,38,84,55.75,16.316,31.468,60.648,44.674,12.727,0,60.648,22.337,25.291,NA,NA,NA,NA,31.468,60.648,44.674,12.727,14.97,28.451,22.765,5.652,-152.987,-141.71,-146.243,4.937,NA,NA,NA,NA,0,173.213,184.49,179.957,11:32,123.8,303.757,5.30155977598042,1,,,,,,,,,
216,MECHANICSBURG,6,2015,MB_050615_11_32_for_1min.avi,yes,11:32,3,3,4,8,1037.833,1075.833,1058.167,15.34,138.833,186.833,166.167,20.665,0.868,1.134,1.018,0.123,28,68,49.25,14.577,20.396,41.58,30.352,8.716,0,41.58,15.176,17.198,NA,NA,NA,NA,20.396,41.58,30.352,8.716,18.523,36.651,30.064,8.266,-176.009,177.51,75.323,168.759,NA,NA,NA,NA,0,150.191,143.71,41.523,11:32,123.8,165.323,2.88543067927458,1,,,,,,,,,
217,MECHANICSBURG,6,2015,MB_050615_11_37_for_1min.avi,yes,11:37,1,1,4,8,1053.167,1135.167,1084.417,27.771,130.167,163.5,150,10.599,1.101,1.268,1.176,0.069,38,114,65.125,22.731,31.362,54.813,39.396,10.892,0,54.813,19.698,22.232,NA,NA,NA,NA,31.362,54.813,39.396,10.892,26.855,43.23,33.224,7.25,-177.563,179.029,84.146,174.687,NA,NA,NA,NA,0,147.037,143.629,48.746,11:37,125.4,174.146,3.03942107917804,1,,,,,,,,,
218,MECHANICSBURG,6,2015,MB_050615_11_37_for_1min.avi,yes,11:37,2,2,4,8,1073.5,1194.167,1142,41.762,416.167,475.5,456.75,21.87,1.468,1.935,1.685,0.194,29,75,46.75,14.791,27.984,46.895,40.243,8.481,0,46.895,20.121,22.216,NA,NA,NA,NA,27.984,46.895,40.243,8.481,19.061,26.275,23.719,3.216,-177.436,167.619,-88.055,170.546,NA,NA,NA,NA,0,147.164,132.219,-123.455,11:37,125.4,1.94499999999999,0.0339466539512896,1,,,,,,,,,
219,MECHANICSBURG,6,2015,MB_050615_11_42_for_1min.avi,yes,11:42,1,1,4,8,1047.167,1105.833,1073.583,23.629,134.833,165.5,154.417,12.251,2.736,3.136,2.945,0.222,39,68,53.125,11.218,32.728,49.338,42.302,7.17,0,49.338,21.151,23.093,NA,NA,NA,NA,32.728,49.338,42.302,7.17,11.818,18.032,14.408,2.669,-16.06,3.504,-2.484,9.12,NA,NA,NA,NA,0,-53.06,-33.496,-39.484,11:42,127,87.516,1.52744234817536,1,,,,,,,,,
220,MECHANICSBURG,6,2015,MB_050615_11_42_for_1min.avi,yes,11:42,2,2,4,8,1056,1149,1109.75,28.014,499,536,513.375,12.794,0.868,1.635,1.218,0.318,50,102,71.125,15.869,33.287,45.354,37.469,5.394,0,45.354,18.735,20.337,NA,NA,NA,NA,33.287,45.354,37.469,5.394,22.163,40.344,32.146,8.079,-165.964,-140.599,-149.239,11.483,NA,NA,NA,NA,0,157.036,182.401,173.761,11:42,127,300.761,5.24926971159067,1,,,,,,,,,
221,MECHANICSBURG,6,2015,MB_050615_11_47_for_1min.avi,yes,11:47,1,1,4,8,936.833,976.833,959.25,16.461,246.5,276.5,258.583,9.611,1.935,2.703,2.411,0.332,26,79,57.625,16.97,26.833,34.928,30.729,3.726,0,34.928,15.364,16.605,NA,NA,NA,NA,26.833,34.928,30.729,3.726,10.581,18.048,13.063,3.381,-26.565,16.314,1.04,19.529,NA,NA,NA,NA,0,-65.265,-22.386,-37.66,11:47,128.7,91.04,1.58894775101564,1,,,,,,,,,
222,MECHANICSBURG,6,2015,MB_050615_11_52_for_1min.avi,yes,11:52,1,1,4,8,764.833,844.833,803.833,24.575,258.167,303.5,280.083,15.782,0.367,0.567,0.467,0.082,42,106,69,18.593,24.267,36.417,29.234,5.596,0,36.417,14.617,16.05,NA,NA,NA,NA,24.267,36.417,29.234,5.596,42.781,77.959,63.993,15.008,-166.264,176.987,4.632,191.668,NA,NA,NA,NA,0,153.236,136.487,-35.868,11:52,130.5,94.632,1.65163997774727,1,,,,,,,,,
223,MECHANICSBURG,6,2015,MB_050615_11_52_for_1min.avi,yes,11:52,2,2,4,8,751,797.5,774,22.308,439.5,483,462.375,15.865,2.202,2.503,2.302,0.142,14,81,53.875,21.866,42.217,51.23,46.644,3.913,0,51.23,23.322,25.063,NA,NA,NA,NA,42.217,51.23,46.644,3.913,16.87,22.252,20.353,2.455,-161.35,-145.426,-152.852,6.939,NA,NA,NA,NA,0,158.15,174.074,166.648,11:52,130.5,297.148,5.18621096571611,1,,,,,,,,,
224,MECHANICSBURG,8,2015,MB_050815_11_28_for_1min.avi,no,11:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,90,90,90,11:28,,90,2,0,,,,,,,,,
225,MECHANICSBURG,8,2015,MB_050815_11_33_for_1min.avi,no,11:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,90,90,90,11:33,,90,2,0,,,,,,,,,
226,MECHANICSBURG,8,2015,MB_050815_11_38_for_1min.avi,yes,11:38,1,1,4,8,872.5,961.167,912.333,30.287,680.167,740.833,714.583,20.274,2.97,3.303,3.103,0.152,69,88,77.25,6.089,44.267,57.306,50.39,5.344,0,57.306,25.195,27.161,NA,NA,NA,NA,44.267,57.306,50.39,5.344,13.401,18.271,16.289,2.059,142.058,150.751,145.678,3.994,NA,NA,NA,NA,-1,106.958,115.651,110.578,11:38,125.1,235.678,4.1133570745152,1,,,,,,,,,
227,MECHANICSBURG,8,2015,MB_050815_11_38_for_1min.avi,yes,11:38,2,2,4,8,1172,1263.5,1221.312,28.889,457,513.5,484.875,18.067,1.368,1.735,1.552,0.178,48,101,70.25,16.325,37.125,50.767,44.785,5.972,0,50.767,22.392,24.256,NA,NA,NA,NA,37.125,50.767,44.785,5.972,25.875,31.627,28.896,2.613,135.546,146.476,142.131,5.274,NA,NA,NA,NA,-1,100.446,111.376,107.031,11:38,125.1,232.131,4.05145024594696,1,,,,,,,,,
228,MECHANICSBURG,8,2015,MB_050815_11_43_for_1min.avi,no,11:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,90,90,90,11:43,,90,2,0,,,,,,,,,
229,MECHANICSBURG,8,2015,MB_050815_11_48_for_1min.avi,yes,11:48,1,1,4,8,1380.833,1460.167,1414.833,29.742,480.167,554.833,516.083,22.799,3.07,3.337,3.17,0.128,52,76,68,8.832,52.919,59.647,56.544,2.788,0,59.647,28.272,30.279,NA,NA,NA,NA,52.919,59.647,56.544,2.788,17.16,18.621,17.844,0.753,19.12,27.997,25.209,4.16,NA,NA,NA,NA,-1,-19.38,-10.503,-13.291,11:48,128.5,115.209,2.01077637793015,1,,,,,,,,,
230,MECHANICSBURG,8,2015,MB_050815_11_53_for_1min.avi,yes,11:53,1,1,4,8,1404.167,1492.5,1445.125,31.873,263.5,336.5,306.312,24.023,3.07,4.137,3.478,0.459,60,94,79,11.263,46.425,68.986,58.579,9.268,0,68.986,29.289,31.894,NA,NA,NA,NA,46.425,68.986,58.579,9.268,13.913,19.278,16.897,2.259,22.145,41.082,29.726,9.131,NA,NA,NA,NA,-1,-18.155,0.781999999999982,-10.574,11:53,130.3,119.726,2.08961290024273,1,,,,,,,,,
231,MECHANICSBURG,8,2015,MB_050815_11_58_for_1min.avi,no,11:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,90,90,90,11:58,,90,2,0,,,,,,,,,
232,MECHANICSBURG,8,2015,MB_050815_12_03_for_1min.avi,yes,12:03,1,1,4,8,834.5,923.167,874.5,28.546,720.833,779.5,753.667,20.129,2.87,3.67,3.237,0.347,76,121,97,14.736,49.212,56.016,51.234,3.214,0,56.016,25.617,27.466,NA,NA,NA,NA,49.212,56.016,51.234,3.214,14.749,17.256,15.904,1.122,136.637,144.372,140.791,3.225,NA,NA,NA,NA,-1,92.637,100.372,96.791,12:03,134,230.791,4.02806283397023,1,,,,,,,,,
233,MECHANICSBURG,8,2015,MB_050815_12_08_for_1min.avi,yes,12:08,1,1,4,8,1366.833,1450.167,1402.833,33.434,462.167,506.167,479.792,14.194,3.27,4.538,4.087,0.57,47,92,75.5,15.538,27.56,67.363,47.77,16.516,0,67.363,23.885,27.729,NA,NA,NA,NA,27.56,67.363,47.77,16.516,8.428,14.845,11.465,2.802,-57.848,4.728,-13.52,29.67,NA,NA,NA,NA,-1,-103.948,-41.372,-59.62,12:08,136.1,76.48,1.33482781192526,1,,,,,,,,,
234,MECHANICSBURG,10,2015,MB_051015_14_47_for_1min.avi,yes,14:47,1,1,4,8,1263.5,1361.5,1311.917,34.068,544.167,638.167,589.917,35.866,2.936,3.403,3.145,0.193,39,58,47.875,7.019,42.983,75.733,60.175,16.212,0,75.733,30.088,33.871,NA,NA,NA,NA,42.983,75.733,60.175,16.212,14.639,24.146,19.011,4.436,23.782,43.128,29.665,9.098,NA,NA,NA,NA,0,-108.218,-88.872,-102.335,14:47,222,119.665,2.08854824939901,1,,,,,,,,,
235,MECHANICSBURG,10,2015,MB_051015_14_47_for_1min.avi,yes,14:47,2,2,4,8,952.833,1044.833,1002,36.867,688.167,761.5,724.833,28.739,2.536,2.936,2.778,0.171,50,67,59.375,5.975,39.356,61.137,51.798,9.638,0,61.137,25.899,28.397,NA,NA,NA,NA,39.356,61.137,51.798,9.638,15.52,21.813,18.59,2.923,-113.286,-91.941,-105.035,9.186,NA,NA,NA,NA,0,114.714,136.059,122.965,14:47,222,344.965,6.02077505414224,1,,,,,,,,,
236,MECHANICSBURG,10,2015,MB_051015_14_47_for_1min.avi,yes,14:47,3,3,4,8,1318,1336,1327.5,6.503,351,408,378.375,22.507,1.568,1.835,1.693,0.11,41,64,53.125,8.288,34.234,48.836,41.498,5.961,0,48.836,20.749,22.522,NA,NA,NA,NA,34.234,48.836,41.498,5.961,20.52,26.611,24.484,2.836,74.624,100.62,92.57,12.071,NA,NA,NA,NA,0,-57.376,-31.38,-39.43,14:47,222,182.57,3.18644761536605,1,,,,,,,,,
237,MECHANICSBURG,10,2015,MB_051015_14_47_for_1min.avi,yes,14:47,1,1,4,8,1101.5,1140.167,1121.083,13.242,426.5,482.5,453.833,18.694,0.634,1.201,0.959,0.26,46,91,77.75,14.008,28.844,38.093,34.728,4.226,0,38.093,17.364,18.768,NA,NA,NA,NA,28.844,38.093,34.728,4.226,25.425,60.087,39.119,15.168,-57.144,-38.501,-50.218,8.642,NA,NA,NA,NA,0,-189.144,-170.501,-182.218,14:47,222,39.782,0.694326883028384,1,,,,,,,,,
238,MECHANICSBURG,10,2015,MB_051015_14_52_for_1min.avi,yes,14:52,2,2,4,8,1305.5,1415.5,1347,36.549,337.833,422.5,379.25,31.065,2.769,3.47,3.145,0.299,49,141,87.5,27.192,51.953,60.857,56.816,3.668,0,60.857,28.408,30.464,NA,NA,NA,NA,51.953,60.857,56.816,3.668,16.442,19.825,18.145,1.466,8.858,43.58,31.488,16.191,NA,NA,NA,NA,0,-125.242,-90.52,-102.612,14:52,224.1,121.488,2.12036560166287,1,,,,,,,,,
239,MECHANICSBURG,10,2015,MB_051015_14_57_for_1min.avi,yes,14:57,1,1,4,8,1268.833,1296.167,1283.5,9.888,297.5,330.167,314.833,13.338,0.534,0.868,0.676,0.14,58,88,79.875,9.448,25.725,34.026,30.087,3.425,0,34.026,15.043,16.238,NA,NA,NA,NA,25.725,34.026,30.087,3.425,35.533,63.735,46.114,12.321,-68.429,-31.218,-52.744,15.563,NA,NA,NA,NA,0,-204.529,-167.318,-188.844,14:57,226.1,37.256,0.650239866123007,1,,,,,,,,,
240,MECHANICSBURG,10,2015,MB_051015_14_57_for_1min.avi,yes,14:57,2,2,4,8,1248.167,1291.5,1262.417,16.797,487.5,560.167,528.333,26.995,2.87,3.871,3.387,0.413,50,134,91.125,24.931,38.093,60.667,46.447,9.971,0,60.667,23.223,25.671,NA,NA,NA,NA,38.093,60.667,46.447,9.971,11.417,15.907,13.731,2.389,-96.71,-85.986,-91.366,4.522,NA,NA,NA,NA,0,127.19,-222.086,132.534,14:57,226.1,358.634,6.25934410959734,1,,,,,,,,,
241,MECHANICSBURG,10,2015,MB_051015_15_02_for_1min.avi,no,15:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,15:02,,90,2,0,,,,,,,,,
242,MECHANICSBURG,10,2015,MB_051015_15_07_for_1min.avi,yes,15:07,1,1,4,8,840.833,910.833,872.333,26.818,652.833,750.167,705.5,33.714,1.401,2.302,1.844,0.369,57,91,77.75,11.901,30.883,44.562,36.798,6.12,0,44.562,18.399,20.074,NA,NA,NA,NA,30.883,44.562,36.798,6.12,13.414,27.579,20.803,6.21,51.072,76.264,68.385,11.741,NA,NA,NA,NA,0,-88.928,-63.736,-71.615,15:07,230,158.385,2.76433973577122,1,,,,,,,,,
243,MECHANICSBURG,10,2015,MB_051015_15_07_for_1min.avi,yes,15:07,2,2,4,8,1365.5,1469.5,1420.333,35.941,728.833,806.833,768.833,28.47,1.268,2.002,1.618,0.305,85,113,102.625,10.993,42.521,70.868,55.266,13.207,0,70.868,27.633,30.78,NA,NA,NA,NA,42.521,70.868,55.266,13.207,30.171,42.478,34.209,5.709,11.944,41.186,25.111,13.205,NA,NA,NA,NA,0,-128.056,-98.814,-114.889,15:07,230,115.111,2.00906595526319,1,,,,,,,,,
244,MECHANICSBURG,10,2015,MB_051015_15_12_for_1min.avi,yes,15:12,1,1,4,8,926.5,947,934.5,6.66,707,756.5,731.25,17.205,0.834,1.001,0.918,0.079,65,89,76.25,7.459,23.409,36.674,29.932,6.936,0,36.674,14.966,16.631,NA,NA,NA,NA,23.409,36.674,29.932,6.936,23.386,42.274,32.838,8.211,70.017,85.101,78.086,6.196,NA,NA,NA,NA,0,-71.783,-56.699,-63.714,15:12,231.8,168.086,2.93365412650719,1,,,,,,,,,
245,MECHANICSBURG,10,2015,MB_051015_15_12_for_1min.avi,yes,15:12,2,2,4,8,1202.167,1274.167,1244.333,23.795,410.5,516.5,442.75,34.641,3.604,5.072,4.254,0.617,40,85,68.875,13.984,29.762,88.654,50.929,25.904,0,88.654,25.464,32.073,NA,NA,NA,NA,29.762,88.654,50.929,25.904,8.259,17.48,11.547,4.063,-105.593,-98.393,-101.863,2.963,NA,NA,NA,NA,0,112.607,119.807,116.337,15:12,231.8,348.137,6.0761368980155,1,,,,,,,,,
246,MECHANICSBURG,10,2015,MB_051015_15_12_for_1min.avi,yes,15:12,3,3,4,8,841.5,880.167,863.417,13.345,652.5,712.5,683.083,23.139,1.401,2.469,1.977,0.444,62,98,77.875,12.472,35.434,50.071,42.935,5.982,0,50.071,21.467,23.281,NA,NA,NA,NA,35.434,50.071,42.935,5.982,18.31,30.613,22.454,5.533,44.37,86.947,71.281,18.578,NA,NA,NA,NA,0,-97.43,-54.853,-70.519,15:12,231.8,161.281,2.81488447090897,1,,,,,,,,,
247,MECHANICSBURG,10,2015,MB_051015_15_17_for_1min.avi,no,15:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,15:17,,90,2,0,,,,,,,,,
248,MECHANICSBURG,10,2015,MB_051015_15_22_for_1min.avi,yes,15:22,1,1,4,8,691.167,716.5,704.5,8.685,422.167,499.5,459,27.498,3.303,3.804,3.495,0.217,67,99,83.125,11.618,42.526,51.854,45.617,4.277,0,51.854,22.809,24.544,NA,NA,NA,NA,42.526,51.854,45.617,4.277,12.445,13.632,13.036,0.502,-108.166,-98.13,-101.049,4.761,NA,NA,NA,NA,0,106.634,116.67,113.751,15:22,235.2,348.951,6.09034387812673,1,,,,,,,,,
249,MECHANICSBURG,10,2015,MB_051015_15_22_for_1min.avi,yes,15:22,2,2,4,8,970.167,1011.5,993.417,13.995,194.167,248.833,221.833,22.464,2.436,2.769,2.619,0.176,59,113,91.375,17.992,37.571,50.684,43.76,5.476,0,50.684,21.88,23.664,NA,NA,NA,NA,37.571,50.684,43.76,5.476,15.425,18.301,16.671,1.227,-130.503,-107.354,-117.974,9.522,NA,NA,NA,NA,0,84.297,107.446,96.826,15:22,235.2,332.026,5.79494690222669,1,,,,,,,,,
250,MECHANICSBURG,10,2015,MB_051015_15_27_for_1min.avi,yes,15:27,1,1,4,8,597.5,700.833,658.833,36.339,652.833,728.833,698.667,27.343,1.502,2.102,1.768,0.271,75,137,99.875,20.774,16.865,57.477,39.888,18.046,0,57.477,19.944,24.376,NA,NA,NA,NA,16.865,57.477,39.888,18.046,11.232,27.342,21.82,7.514,45.535,71.565,56.674,11.072,NA,NA,NA,NA,0,-101.265,-75.235,-90.126,15:27,236.8,146.674,2.55994422707016,1,,,,,,,,,
251,MECHANICSBURG,10,2015,MB_051015_15_32_for_1min.avi,yes,15:32,1,1,5,10,831.5,1335.5,963.15,182.713,398.5,794.167,678.8,145.799,2.269,3.07,2.763,0.326,77,114,95.5,13.185,45.67,64.003,58.552,7.746,0,64.003,29.276,31.288,NA,NA,NA,NA,45.67,64.003,58.552,7.746,15.554,28.122,21.527,4.468,-124.54,15.452,-90.223,59.58,NA,NA,NA,NA,0,87.06,-132.948,121.377,15:32,238.4,359.777,6.27929322294764,1,,,,,,,,,
252,MECHANICSBURG,10,2015,MB_051015_15_32_for_1min.avi,yes,15:32,2,2,3,6,1274.5,1341.5,1304.583,30.467,406,427.5,413.333,7.731,1.835,2.336,2.135,0.265,61,104,77.833,15.198,44.045,61.703,54.663,9.357,0,61.703,27.332,30.519,NA,NA,NA,NA,44.045,61.703,54.663,9.357,24.001,26.418,25.49,1.303,2.603,15.945,7.732,7.186,NA,NA,NA,NA,0,-145.797,-132.455,-140.668,15:32,238.4,97.732,1.7057451845591,1,,,,,,,,,
253,MECHANICSBURG,10,2015,MB_051015_15_32_for_1min.avi,yes,15:32,3,3,4,8,424,450,437.312,9.603,576,621.5,598.5,17.388,1.001,1.201,1.109,0.107,78,116,91.75,13.957,31.197,33.615,32.401,1.009,0,33.615,16.2,17.331,NA,NA,NA,NA,31.197,33.615,32.401,1.009,25.971,32.617,29.461,3.591,59.621,95.356,75.296,17.091,NA,NA,NA,NA,0,-88.779,-53.044,-73.104,15:32,238.4,165.296,2.88495944037655,1,,,,,,,,,
254,MECHANICSBURG,12,2015,MB_051215_13_02_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
255,MECHANICSBURG,12,2015,MB_051215_13_07_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
256,MECHANICSBURG,12,2015,MB_051215_13_12_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
257,MECHANICSBURG,12,2015,MB_051215_13_17_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
258,MECHANICSBURG,12,2015,MB_051215_13_22_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
259,MECHANICSBURG,12,2015,MB_051215_13_27_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
260,MECHANICSBURG,12,2015,MB_051215_13_32_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
261,MECHANICSBURG,12,2015,MB_051215_13_37_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
262,MECHANICSBURG,12,2015,MB_051215_13_42_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
263,MECHANICSBURG,12,2015,MB_051215_13_47_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
264,MECHANICSBURG,12,2015,MB_051215_13_52_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
265,MECHANICSBURG,12,2015,MB_051215_13_57_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
266,MECHANICSBURG,12,2015,MB_051215_14_02_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
267,MECHANICSBURG,13,2015,MB_051315_10_59_for_1min.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,90,,,90,2,0,,,,,,,,,
